person_id,gr9_fall_math,gr9_fall_sci,gr9_fall_eng,gr9_fall_hist,gr9_spring_math,gr9_spring_sci,gr9_spring_eng,gr9_spring_hist,gr10_fall_math,gr10_fall_sci,gr10_fall_eng,gr10_fall_hist,gr10_spring_math,gr10_spring_sci,gr10_spring_eng,gr10_spring_hist
15362,A,A,,A,A,D,A,A,,B,A,,D,A,A,B
15363,A,D,B,D,A,D,D,A,,D,A,,A,,D,
15365,B,,,,F,A,A,F,A,,,A,,B,F,B
15366,B,B,D,B,A,A,,A,D,A,D,A,D,D,B,D
15368,,B,D,D,A,A,A,,D,A,A,A,,,D,B
15370,B,B,A,,A,B,,A,A,,A,D,D,D,B,D
15371,,B,A,B,,A,,,A,,,A,A,A,A,
15374,B,D,A,A,B,,A,,A,A,F,,,D,A,A
15375,F,A,D,,A,D,B,A,B,B,,A,,A,D,B
15376,B,,D,A,A,,C,,A,D,A,F,,,B,
15377,B,A,,D,B,F,A,A,A,,B,A,B,D,D,
15378,B,A,A,B,A,D,A,B,D,D,D,A,D,B,A,A
15380,A,A,A,,B,D,,,,B,,B,D,D,F,A
15381,D,A,A,A,A,A,F,A,A,D,A,B,,D,F,A
15383,A,A,B,A,D,A,A,A,A,A,D,A,B,D,,B
15384,A,D,A,B,D,D,,A,,A,B,B,A,F,D,F
15386,,A,,A,B,,D,,B,B,D,,A,A,B,D
15388,B,D,A,F,A,A,F,A,A,D,D,B,A,D,,A
15389,D,B,A,D,,A,A,D,A,,,A,,D,B,A
15390,A,D,D,D,D,,D,,A,A,A,D,A,B,D,A
15391,,A,A,,,A,B,F,F,F,D,B,B,B,D,A
15392,A,C,A,A,A,A,A,A,A,A,D,B,D,B,B,F
15393,A,D,A,A,A,B,B,,D,B,A,A,C,F,D,A
15394,A,D,D,,D,B,B,B,A,D,A,A,A,A,B,
15395,A,A,B,A,A,A,A,B,A,,A,D,A,D,A,A
15396,,A,,D,,D,A,C,B,,A,D,A,C,F,B
15404,D,A,B,B,D,,,A,,A,B,A,,,D,B
15405,A,B,A,A,A,B,,A,,A,A,A,A,D,A,A
15406,D,B,A,B,A,D,A,A,D,D,B,A,A,B,,
15409,A,B,B,A,D,A,,,A,A,A,A,D,A,D,A
15410,A,,B,B,B,A,,,B,D,,,D,D,A,A
15412,A,B,,D,A,C,,B,F,D,,D,A,D,,A
15413,,,D,C,,A,B,A,A,D,,,A,B,A,A
15414,,A,A,D,,A,,A,A,,D,B,A,A,,
15415,F,A,D,D,A,,D,B,B,,D,B,B,B,A,D
15417,,F,B,B,,D,B,D,B,A,A,D,A,,B,
15419,A,A,A,B,A,D,B,A,D,B,D,D,D,,A,B
15422,A,B,A,,D,D,,A,,D,A,D,A,,A,D
15424,D,B,A,F,,B,D,B,D,F,A,D,A,,B,B
15425,A,A,A,A,,,F,A,F,F,B,D,A,A,D,B
15426,D,D,D,A,A,F,,A,,A,,,,D,A,A
15429,B,A,A,A,F,,A,D,D,B,A,A,D,A,A,A
15430,B,B,B,A,A,D,B,,A,D,,A,B,B,D,B
15431,,A,D,D,A,A,A,B,,F,,A,D,A,A,B
15433,A,,A,A,A,D,A,A,A,D,A,B,A,B,,F
15434,,D,,A,,A,,A,,D,B,B,A,D,B,A
15435,,,F,A,A,F,B,B,F,A,,B,D,D,B,D
15436,C,,B,B,A,A,F,,B,B,D,A,D,B,A,
15437,B,D,A,D,B,,D,,,D,,B,D,A,A,B
15439,D,A,A,A,D,D,,B,D,A,A,A,A,A,,
15441,A,F,,B,D,D,A,A,A,A,A,A,B,A,D,B
15442,D,F,A,A,A,A,A,,D,D,,B,,B,F,F
15446,,A,F,A,A,A,D,D,,A,D,,A,A,,D
15448,A,B,,C,D,A,,F,B,A,B,,F,,F,A
15449,,A,B,A,D,,F,D,,A,D,A,B,A,A,A
15450,B,A,A,A,,A,B,,D,D,A,,,F,D,
15452,D,B,B,,F,D,,F,D,,,D,,D,,D
15453,D,B,F,A,D,,D,F,,A,D,A,A,,B,B
15454,,A,B,D,A,,A,D,A,,A,D,B,A,A,A
15455,D,A,A,D,B,C,A,B,,A,B,A,B,D,A,F
15457,B,,,A,D,A,A,B,B,,B,F,A,B,B,D
15458,D,D,,D,D,A,A,,A,D,,A,D,,D,
15461,A,,A,A,,D,A,D,A,F,D,,D,,A,D
15462,A,A,B,A,B,B,A,B,B,B,D,D,D,B,D,B
15464,A,B,C,B,,A,A,A,A,D,,,A,,A,A
15465,A,A,A,A,,B,A,,,B,A,A,D,,D,A
15466,D,,D,A,B,,,A,F,B,B,D,F,B,A,
15467,D,,D,,F,D,A,B,A,C,,,D,B,D,B
15468,,B,A,A,,,D,,B,B,D,A,,D,A,
15469,A,D,B,F,,A,A,,A,A,A,A,A,D,D,A
15470,,B,D,A,A,B,,,A,D,B,B,A,A,,
15471,A,A,B,D,A,F,A,,A,A,B,B,D,A,D,A
15472,A,D,D,,D,,A,B,A,A,A,,A,,D,B
15474,D,,A,D,,D,B,A,A,A,,D,F,A,,A
15475,A,A,A,A,A,,D,C,A,B,A,A,A,,F,D
15476,B,D,A,A,D,D,A,D,,D,B,D,,D,,D
15477,A,D,A,F,B,D,A,,D,A,,A,D,B,D,
15479,A,A,D,A,F,A,B,C,A,B,B,B,A,,,A
15480,,B,B,A,,A,A,B,A,,A,D,A,F,,F
15483,F,A,D,,,D,D,,A,D,A,D,A,A,A,
15486,,B,B,A,,,,D,,A,A,,D,D,B,A
15489,,D,,B,A,A,D,D,D,F,A,A,D,A,A,
15491,A,A,,D,,A,B,D,,B,A,D,A,B,,B
15493,B,A,B,D,,,,A,D,,A,A,,A,A,B
15494,,D,B,B,F,B,A,A,A,D,D,,A,A,A,A
15497,D,F,,D,B,D,B,D,A,,A,D,B,B,B,A
15499,B,D,D,B,B,,A,D,A,A,F,B,B,,D,B
15500,,A,B,B,B,B,,F,A,A,A,A,,D,A,D
15502,D,,,A,B,A,,D,A,D,B,F,D,A,B,A
15505,,,A,D,D,A,D,B,B,A,D,A,A,A,A,B
15507,A,,,F,A,,D,A,A,D,A,B,,D,D,D
15509,,A,A,A,,D,A,,A,A,A,B,,,A,A
15511,D,A,,A,,B,A,B,,B,D,D,D,D,D,
15515,B,A,A,A,,F,A,B,A,,A,B,B,D,B,A
15516,A,D,A,A,,,B,D,A,D,,A,A,,D,A
15517,B,A,,A,A,A,,,D,B,D,F,A,A,B,
15518,D,B,B,A,A,,A,F,F,D,D,A,A,A,,B
15520,A,A,,D,B,F,,F,,B,,A,,,B,A
15522,,A,D,B,B,D,A,A,B,D,,A,B,B,A,B
15523,B,D,A,B,B,,D,D,,A,,,,F,A,A
15525,C,A,D,B,B,D,B,A,,A,A,B,,D,D,D
15528,,A,A,A,,B,A,A,A,,A,,D,,A,A
15531,D,A,,B,,A,F,A,A,D,F,A,,A,A,B
15532,B,A,A,B,A,D,A,B,B,D,,A,B,D,C,A
15535,B,B,,F,F,B,,,A,A,A,F,B,,C,A
15539,D,,D,A,B,C,D,,A,,,A,A,A,,A
15541,F,D,B,F,A,D,A,A,,A,,A,,B,,
15543,,A,B,,D,D,,C,F,A,D,D,B,B,D,B
15544,,,D,D,D,,D,D,,A,B,D,A,F,D,D
15546,B,D,,,,B,D,,F,D,D,A,D,D,,
15549,,A,,B,,A,A,D,A,B,A,A,A,B,A,A
15550,A,,A,,A,D,,D,F,,A,,F,,,A
15551,D,A,D,A,A,A,D,A,,,D,C,,D,,D
15555,A,B,A,,F,A,B,A,B,,D,A,A,B,A,A
15556,F,,,,A,D,C,,D,B,D,A,A,B,A,B
15558,A,D,,,A,B,B,A,A,F,B,A,D,D,,
15561,B,,A,A,,,,D,A,D,D,B,,D,D,B
15563,,F,B,,D,,A,D,A,,D,,A,A,D,A
15564,A,F,D,,D,D,,C,,A,A,A,D,A,,A
15565,B,,,A,B,D,F,A,A,A,A,D,A,A,B,
15566,D,A,D,B,B,B,A,D,B,F,B,A,B,A,D,F
15568,B,B,A,D,B,A,,F,,D,A,A,,,,A
15572,A,D,D,A,A,,A,A,,D,B,,,,F,B
15573,,,A,A,A,A,A,D,A,A,F,A,D,,A,A
15574,B,A,D,A,D,,A,D,B,,A,B,A,B,B,B
15575,B,,B,A,B,A,,D,A,B,A,B,,A,A,A
15577,D,A,,,B,A,D,D,A,B,B,A,F,A,D,
15578,B,D,D,,,D,D,,D,,A,A,A,A,D,
15583,B,F,,,,A,A,A,A,B,A,,A,A,A,D
15585,F,A,,A,A,D,,D,D,D,D,D,,B,,
15586,A,,B,,,D,F,,D,A,A,D,B,D,A,A
15587,A,,A,D,B,B,,A,D,D,D,A,,,B,A
15588,A,D,B,A,B,D,B,F,A,,B,F,,A,A,A
15592,A,F,A,C,B,A,,D,,,B,D,,B,D,A
15593,D,,F,D,D,D,B,,A,D,B,D,A,B,,
15594,A,B,A,C,A,A,D,A,,,A,A,A,,D,A
15595,D,A,A,D,,A,,A,,D,D,,D,B,A,D
15596,A,A,,,A,A,D,A,A,A,,,A,F,F,B
15598,A,,F,A,A,D,,B,A,,A,,C,A,D,A
15600,,A,A,A,,D,F,D,,,A,A,,B,B,B
15602,A,D,D,,D,D,A,B,,F,B,B,D,D,A,D
15604,,A,F,A,D,A,D,A,B,A,A,A,D,,A,A
15607,A,B,A,D,A,D,,F,A,,A,A,F,D,A,
15611,A,A,,B,,A,,D,,,A,B,D,D,,A
15612,B,A,A,A,F,D,A,D,B,,A,A,D,A,A,A
15613,D,,B,A,A,A,F,,D,D,D,D,A,A,,A
15614,,D,C,F,A,B,D,D,A,D,D,A,F,A,D,
15620,A,A,B,,,,,D,B,A,A,A,D,,A,A
15622,,B,F,,A,A,A,,,B,D,,A,A,A,
15625,B,B,,D,A,,D,A,,A,C,B,A,A,D,
15626,A,B,A,F,D,D,,B,,B,,A,A,A,,A
15627,B,B,A,,D,A,C,A,A,A,A,D,D,,B,D
15628,A,,F,D,A,A,A,B,B,A,,B,B,,D,B
15629,B,D,A,A,A,A,A,A,B,A,,A,A,D,,D
15630,D,A,B,A,F,B,A,,A,,D,D,A,B,C,B
15631,B,B,A,B,A,D,A,A,D,,D,,C,D,D,
15635,D,A,,B,A,F,A,B,A,F,B,A,A,,F,B
15636,A,B,A,A,D,D,A,,B,A,B,A,B,A,A,A
15639,,D,D,D,A,A,A,A,A,,A,,B,A,,A
15641,A,,A,,C,A,A,A,A,F,B,B,,B,A,A
15642,D,,,D,B,,A,A,A,B,A,D,A,A,A,A
15643,A,D,A,,,,F,B,A,C,A,B,A,A,,D
15644,A,B,B,B,,A,A,A,B,B,A,D,,A,A,D
15645,D,B,,,,A,,,C,A,B,D,A,,D,F
15646,,,B,B,B,D,D,D,D,A,A,B,D,B,D,A
15648,A,A,D,,B,D,B,D,A,,D,D,A,B,A,
15649,F,,,,D,B,A,D,A,A,A,A,,A,B,A
15650,A,A,,B,,C,A,F,,B,A,,D,A,A,
15651,A,A,F,D,D,D,A,A,,D,,D,B,A,,B
15652,D,B,A,B,A,A,D,F,F,A,B,D,C,A,B,A
15653,D,,A,A,A,A,D,B,,A,B,C,D,B,,A
15654,,A,A,,,D,B,A,,,D,,,A,F,B
15657,D,B,A,A,B,D,A,A,A,,B,D,D,B,A,A
15662,D,A,D,B,D,A,D,A,C,A,A,A,A,B,A,D
15665,A,,,,F,C,A,,A,B,,,A,A,A,
15670,,A,D,D,A,F,A,B,F,D,F,B,,,B,A
15671,A,A,B,C,A,B,D,A,B,A,A,D,A,F,A,
15672,A,D,D,B,A,D,B,A,,,B,,D,A,D,B
15675,,A,,A,B,F,A,F,B,B,B,D,,B,A,
15676,A,,D,B,B,D,A,A,A,B,A,A,D,D,A,A
15678,A,,A,A,A,A,F,,A,B,B,D,A,B,,B
15680,A,D,B,,A,A,B,A,D,,A,,,A,D,B
15681,F,A,,A,A,B,D,,A,A,B,A,B,A,F,D
15682,D,A,,A,A,B,,D,A,,A,D,B,,C,
15683,B,B,,D,C,,,,A,B,,,B,D,,
15687,F,A,B,B,B,A,D,,F,A,A,A,D,D,D,B
15688,D,B,A,A,B,B,B,,F,D,D,A,F,D,,A
15689,A,A,A,A,B,B,D,A,,A,D,A,B,D,F,B
15691,C,D,D,D,D,,,A,A,,B,,A,,A,A
15692,A,,A,D,C,A,A,D,A,,A,,A,C,B,F
15694,B,A,C,A,A,D,B,D,D,A,,D,A,A,B,A
15695,D,D,A,,D,D,B,F,A,A,A,F,B,B,A,D
15696,A,,A,B,,,A,B,B,B,B,D,B,D,,A
15701,F,A,A,B,A,B,D,,D,,D,D,B,D,D,A
15702,B,,C,,D,B,A,,A,D,,A,,,B,B
15703,A,B,A,,F,A,D,,,A,A,D,A,A,D,D
15704,D,,A,,B,B,F,,,A,C,,B,A,A,A
15705,D,A,,D,,,A,D,B,,,F,,B,A,A
15706,D,,A,A,D,A,B,,,B,B,F,A,D,A,A
15707,D,A,B,D,A,A,D,A,F,D,F,F,A,B,A,
15709,A,A,,B,A,B,D,A,,D,F,D,D,D,A,A
15710,,D,B,,,,D,F,A,D,F,,D,A,A,C
15719,B,F,D,A,D,D,A,,F,,B,A,,,A,A
15720,A,A,A,A,D,,B,D,,A,A,D,D,A,A,A
15721,A,D,D,D,D,,B,B,A,A,B,,B,,D,B
15723,A,A,F,A,B,F,D,D,D,B,D,,A,A,C,D
15726,A,A,B,,B,D,D,A,,,D,,A,,A,D
15728,F,B,A,A,A,B,A,A,A,A,B,A,D,,D,A
15729,D,A,D,D,B,D,B,D,A,A,A,A,B,A,D,
15731,A,A,A,D,A,F,D,A,,D,A,A,B,A,A,A
15736,A,D,B,A,,B,D,A,B,D,,,A,A,,
15737,A,,B,D,,,,B,B,D,A,,D,,A,
15738,D,B,A,D,A,D,,F,A,,B,F,B,,,B
15739,D,A,B,,,A,A,D,D,A,,F,A,B,A,
15740,A,A,D,A,D,B,A,B,A,,F,F,B,B,,
15742,D,A,B,B,A,,,A,F,D,F,A,,,B,D
15745,,B,B,A,,C,,D,A,,,,,D,A,F
15746,A,D,A,A,,A,A,,A,D,A,A,A,C,D,D
15747,D,D,A,B,F,D,B,A,F,D,B,A,A,D,A,A
15751,D,B,A,A,D,A,A,,D,F,,,C,,D,A
15753,,B,D,D,D,B,A,,,A,A,B,,,A,
15754,B,D,A,B,B,A,D,A,A,A,,,A,F,A,B
15755,,B,A,,B,A,,D,A,A,C,D,B,A,D,D
15756,,B,,A,D,B,,A,A,,A,A,F,A,D,A
15758,D,,A,B,,A,,B,A,A,B,D,A,A,A,
15762,,D,B,A,A,D,D,A,D,A,A,A,,D,A,D
15765,B,D,B,D,B,,D,A,,A,A,,A,A,A,
15767,B,B,F,F,A,B,A,A,D,D,A,B,B,D,A,D
15768,B,A,F,A,A,A,,B,D,D,D,,A,B,D,
15769,C,B,F,A,B,B,A,,B,A,A,D,B,B,A,B
15770,B,A,B,,A,F,A,,D,A,D,,B,A,F,A
15772,B,F,A,D,B,A,A,B,B,D,,A,F,A,,
15773,B,A,D,,A,B,,B,,A,A,,,A,A,F
15774,,B,,D,D,B,A,B,A,B,D,A,,A,A,
15778,A,B,A,,,D,A,A,D,A,A,C,A,,,B
15779,A,A,A,A,A,D,B,A,,,B,,,A,D,C
15780,D,D,D,D,A,B,,F,,B,D,,,D,D,A
15784,F,A,,,,D,A,A,B,D,A,C,A,D,D,F
15785,F,A,A,,A,,A,B,A,D,A,A,D,A,A,A
15786,A,A,,D,B,D,D,A,D,A,F,,,,,B
15788,D,A,A,,A,D,B,,A,A,D,B,A,D,F,B
15790,D,B,,D,A,F,,,B,A,A,B,,B,F,A
15791,D,,B,B,C,A,A,A,,,A,D,A,A,D,A
15792,B,F,F,A,A,A,B,A,,A,F,A,D,A,,D
15793,B,D,A,B,D,C,,B,A,A,D,B,A,D,F,A
15794,A,,D,A,A,B,A,A,D,D,A,B,A,,B,D
15796,B,A,F,D,D,D,D,B,A,A,B,B,F,B,D,B
15800,A,D,,F,D,A,B,D,B,D,B,A,,D,A,D
15802,B,D,D,A,,A,B,A,D,D,F,A,B,D,A,B
15803,B,B,D,B,B,D,C,D,D,D,A,B,A,A,D,B
15804,,A,A,A,D,,B,,,A,F,,D,A,A,A
15805,D,A,A,,A,A,,B,A,A,A,D,A,A,D,A
15807,A,B,B,A,B,A,D,D,D,A,F,,C,,B,D
15808,A,A,B,A,A,A,A,A,D,A,D,A,B,D,F,D
15810,A,A,B,F,B,D,,A,F,B,A,A,B,A,A,A
15811,A,F,A,D,A,,,F,A,B,A,D,D,,D,A
15813,A,,A,A,D,F,D,A,D,D,A,B,D,A,B,C
15816,B,A,D,,B,,D,B,A,B,,,A,D,A,D
15817,A,D,A,F,A,,D,A,F,B,B,B,D,,,
15818,D,A,A,B,A,A,D,A,D,A,B,A,,A,A,
15820,D,D,A,,,,C,D,,A,A,,,A,B,A
15823,,A,F,B,A,D,F,A,,,D,D,F,D,D,D
15824,D,B,F,A,A,,D,D,D,A,A,A,F,A,F,A
15825,B,B,C,,,A,,D,D,A,D,A,D,A,B,D
15826,,,B,,D,A,A,D,,C,,A,,A,D,
15828,D,,F,A,D,B,,,A,A,B,,C,A,A,A
15829,A,F,,,D,,A,B,B,B,A,D,B,,C,
15830,A,A,A,B,,D,A,,F,F,D,A,A,,A,B
15833,A,B,C,,,A,A,A,D,F,B,D,D,A,D,B
15834,A,A,D,A,A,A,A,,A,A,,A,B,,B,A
15835,A,A,A,B,A,A,A,A,A,B,,F,B,,B,
15839,A,D,,D,D,A,A,F,,B,F,D,,A,A,A
15840,D,A,D,B,A,A,A,,,A,D,B,B,D,A,C
15842,C,D,D,A,F,B,D,B,A,D,,A,A,A,B,D
15843,A,A,A,D,,,A,D,F,D,D,B,A,,B,D
15844,A,B,,F,,A,B,,,D,,A,A,F,A,
15845,A,D,,A,,A,A,B,A,,B,B,A,B,A,A
15846,A,,A,,D,A,D,A,,B,,A,,,,B
15851,B,C,B,A,,B,D,B,F,,D,,F,,A,D
15852,B,D,A,A,A,D,A,A,,F,B,C,,A,B,A
15853,A,D,,D,D,D,A,A,,D,A,A,,A,D,D
15855,,F,D,B,,B,A,A,A,F,A,B,D,A,A,A
15860,D,D,A,,,F,A,,A,A,A,D,D,B,A,
15864,D,F,A,,F,A,,,,D,A,D,,B,A,A
15866,A,A,D,A,A,C,B,A,F,,A,B,,,A,D
15868,A,A,B,A,A,,,D,A,B,,,B,F,A,A
15869,,D,A,D,,D,D,A,D,F,A,D,B,B,B,D
15870,D,D,D,A,A,,A,B,,B,D,A,D,F,A,
15871,,D,,A,A,A,A,,A,,A,A,D,,A,A
15873,D,D,A,D,B,B,A,B,A,,A,,B,A,A,B
15876,D,,A,A,A,D,,B,A,B,D,A,,,A,A
15877,D,A,D,A,A,,,D,A,D,A,B,,D,B,A
15879,D,,A,A,,B,D,A,D,,D,F,A,A,A,F
15880,A,A,,D,D,D,A,A,A,A,D,,D,D,A,A
15881,B,D,,A,,A,A,A,B,D,B,F,D,D,A,
15883,B,A,B,D,D,A,D,A,A,A,,A,A,F,A,B
15884,D,D,F,A,D,,B,A,A,F,A,A,D,,,A
15885,,A,D,A,D,F,,,D,C,A,,F,B,A,A
15886,B,A,A,D,A,B,A,A,,,B,F,A,,B,A
15887,A,A,D,A,D,,A,B,A,A,F,D,A,,B,D
15888,D,,A,F,F,D,D,A,A,A,F,,D,B,D,D
15889,A,A,B,A,D,D,,B,A,A,D,A,A,B,A,D
15896,A,D,B,A,D,,A,A,A,D,F,A,,D,D,A
15898,A,B,A,D,A,,D,A,D,,A,A,B,,D,
15899,A,D,D,,A,B,D,D,A,A,A,D,D,D,A,
15901,D,A,D,A,,D,,A,F,A,D,,B,,,A
15902,A,A,F,D,,,A,A,F,B,D,A,A,B,A,A
15903,A,,D,D,A,B,A,A,A,,A,,,A,A,
15904,F,A,D,D,A,D,,A,C,A,F,A,,A,B,B
15905,A,B,D,,A,,D,,A,D,A,A,A,B,,A
15908,B,,B,B,D,,B,,,A,D,D,,A,A,
15910,D,,F,,A,A,B,D,,B,A,,D,,F,D
15911,D,,A,A,D,A,,,A,D,,A,A,F,A,A
15912,A,A,A,,A,A,A,D,B,A,A,F,A,,B,A
15914,F,A,,A,,A,D,F,A,A,A,,D,B,F,
15917,A,,,A,D,D,B,,A,F,B,D,A,A,,B
15918,,F,F,A,A,B,A,F,A,B,,D,D,A,D,A
15921,,A,D,A,A,B,D,B,D,A,D,A,D,B,C,
15922,B,A,A,A,A,A,,,B,,D,C,,A,A,A
15923,A,D,,A,A,B,,A,D,B,,A,F,,C,
15926,A,B,,A,D,A,,B,,B,A,A,B,A,D,A
15927,,,,,,A,,A,D,,A,A,B,A,,
15930,,A,,B,A,D,A,A,A,A,D,D,F,,,A
15933,A,F,A,B,F,D,,A,B,,A,A,D,,B,
15934,B,,B,A,B,D,B,D,A,,A,A,B,D,,A
15936,B,F,A,A,B,A,,,A,A,A,A,A,A,B,
15937,B,D,B,,D,D,B,A,B,A,,A,D,A,A,
15940,A,B,,B,D,,F,B,D,D,,A,,D,D,
15942,A,A,,B,A,,C,A,A,C,A,B,D,B,F,
15943,B,,D,F,B,,,A,A,A,D,A,B,,A,A
15945,A,A,,A,A,A,F,B,A,A,D,,B,A,A,A
15946,A,A,B,A,A,A,A,F,A,A,D,B,,,A,D
15948,B,A,D,A,A,,A,D,A,,B,A,D,,D,D
15949,B,D,A,A,A,D,D,A,A,,B,A,F,D,B,D
15950,,B,B,A,A,B,D,,,B,A,,D,A,A,D
15951,A,A,,A,A,A,A,A,B,F,D,,,B,B,A
15952,D,A,D,,D,B,,D,A,,A,D,B,B,A,
15953,A,A,B,A,B,B,,A,A,,,D,D,A,A,A
15955,D,A,D,D,B,A,,B,,D,,A,A,,,A
15957,A,A,A,A,,A,A,F,B,,A,D,A,B,D,C
15961,A,A,,A,B,A,D,B,,F,D,D,,,,A
15963,B,,,A,B,B,D,D,A,D,B,A,,D,A,
15965,C,F,A,A,A,B,D,D,A,B,B,D,B,B,A,
15966,,B,B,A,A,D,A,D,D,,D,,D,D,F,
15967,B,D,,A,B,A,D,A,B,A,,A,A,F,A,B
15969,D,B,A,A,D,B,B,D,A,D,B,C,A,A,B,A
15970,,,B,A,D,D,D,D,A,F,A,A,F,D,F,A
15971,A,,D,,D,A,A,B,A,A,A,D,A,B,B,
15972,B,A,A,D,A,A,A,A,,A,B,A,A,B,F,
15973,A,,A,B,,D,D,B,B,,B,A,,A,A,D
15974,,A,A,,,D,,,A,B,,A,D,B,,
15975,D,D,,D,D,A,B,D,A,D,F,F,A,A,A,C
15976,B,,D,D,,,F,D,B,F,A,C,D,A,D,B
15977,A,,A,B,A,D,B,A,D,,,B,A,D,B,D
15978,A,,A,D,C,D,B,A,D,,A,D,B,B,,D
15979,A,D,D,,A,D,A,C,A,A,A,D,A,D,C,B
15981,A,B,,A,F,B,,,A,B,B,D,A,,D,A
15982,,B,D,,,A,A,A,A,A,D,A,,A,B,B
15983,C,A,,B,B,A,A,A,,B,D,,A,F,F,A
15984,F,,,A,B,D,D,F,,A,B,A,A,D,D,A
15985,D,A,,D,A,D,D,B,,A,D,D,A,D,,A
15987,B,D,,A,B,D,A,B,A,A,A,D,A,,D,A
15988,A,A,D,B,A,A,A,A,A,A,B,,A,B,A,D
15989,A,D,,A,,,,A,A,A,C,D,,A,A,
15991,F,D,A,B,D,,A,A,A,B,F,A,A,,B,F
15992,A,C,A,B,A,A,A,A,A,A,,B,A,,A,A
15993,B,C,D,A,A,D,,A,F,D,D,,D,,D,D
15994,A,,D,D,B,D,D,A,B,,B,,A,B,A,A
15995,D,A,B,B,,D,F,D,A,D,B,F,B,A,D,
15997,B,B,D,F,,B,D,F,B,A,A,B,A,,A,D
15998,B,B,,,C,A,,B,D,D,B,A,D,D,D,A
15999,F,,A,A,A,A,D,,D,D,B,B,,B,D,
16001,,B,A,A,D,D,A,A,B,A,,D,,A,,B
16002,A,D,A,D,D,A,,,,A,A,B,F,D,,A
16004,,A,,A,A,A,A,A,D,B,F,B,A,A,,A
16005,B,F,,B,A,F,B,D,,A,A,A,,B,B,A
16008,F,A,A,D,A,F,D,A,A,D,B,F,B,A,F,D
16009,A,,,A,D,D,D,A,D,A,B,D,,D,D,D
16010,,D,F,A,D,C,,D,,D,,B,,B,A,A
16015,F,,D,A,A,D,B,B,F,,A,F,A,,A,A
16018,A,D,B,B,,B,D,A,A,A,A,B,A,D,B,
16019,B,A,A,B,,F,B,B,F,,D,A,B,A,C,B
16020,A,A,A,A,A,,F,A,C,A,A,D,,B,B,D
16021,A,D,A,D,D,A,B,D,,D,A,A,D,A,B,D
16022,A,C,A,D,,D,F,A,A,D,B,A,B,B,A,
16023,A,A,D,D,,D,D,A,A,D,D,D,D,A,A,
16025,D,D,D,A,D,B,A,A,B,B,,A,F,B,A,B
16027,B,,A,,A,D,D,D,D,,D,D,,A,D,D
16030,B,A,,B,A,D,B,,A,A,A,D,D,D,B,B
16031,,A,,D,B,A,A,,B,B,B,F,B,A,A,D
16032,D,A,,B,C,D,A,D,D,D,D,A,D,F,,
16034,,A,C,,A,,B,A,D,A,D,,,D,A,A
16040,F,D,B,B,,B,D,D,A,F,A,D,,A,B,A
16044,B,A,A,A,A,A,D,A,A,A,C,A,B,,D,B
16045,B,B,D,D,B,A,D,B,A,A,,A,F,A,D,A
16047,D,,F,,A,,A,F,,,A,,A,,D,
16048,A,D,F,B,,D,D,B,A,,,D,A,D,A,A
16049,D,,A,,A,A,A,,,A,B,,A,B,A,B
16050,F,C,A,B,D,A,A,A,B,D,B,A,D,D,,D
16051,,B,F,A,,F,B,B,,D,A,,B,A,D,C
16052,B,,A,A,B,D,D,D,A,,A,,,B,D,A
16053,A,,,A,F,B,C,B,A,A,A,A,D,B,A,A
16054,F,A,A,D,A,B,,A,A,F,A,A,,D,A,
16055,B,B,A,D,,A,A,F,B,B,A,D,A,D,B,A
16056,A,A,,,D,,F,B,D,D,D,,D,B,,A
16057,D,F,A,F,D,A,A,A,A,,A,A,,A,D,A
16060,A,A,,,B,D,D,A,B,F,A,,B,F,,B
16061,,D,,A,D,F,B,D,D,A,A,D,A,B,D,
16062,B,D,B,B,A,,A,A,D,A,D,D,A,,A,B
16063,A,F,A,A,,,A,A,D,B,A,,,A,D,B
16065,,B,B,A,,D,A,B,A,,F,D,A,F,,A
16066,A,,F,A,A,A,A,D,D,,A,A,A,F,D,F
16068,D,A,D,D,A,F,,A,B,B,D,A,A,B,F,D
16069,D,B,A,A,,C,D,A,A,A,F,D,B,D,A,D
16072,A,D,B,A,D,A,B,B,A,C,A,A,,B,F,D
16073,B,A,D,A,A,A,F,A,,,F,A,,A,B,A
16075,D,D,,B,,A,D,D,B,D,A,F,,D,B,B
16076,D,,D,,,A,B,A,B,,D,A,F,D,A,D
16077,A,D,A,A,B,B,D,B,B,F,A,A,B,B,D,D
16078,,D,A,A,D,F,F,A,B,D,F,A,A,F,B,
16079,A,A,F,F,A,A,D,B,A,,A,A,A,D,B,D
16080,A,,A,,A,B,A,D,F,,C,A,A,B,D,B
16081,,A,A,B,F,B,B,,,A,,D,A,A,D,D
16082,D,B,B,D,F,F,A,A,A,D,A,A,,B,A,D
16086,A,A,,A,D,,A,B,A,A,A,A,,B,B,
16087,,D,A,A,D,A,,A,D,A,,B,A,A,,
16089,A,A,A,D,A,D,B,B,,B,A,B,A,B,A,B
16091,A,,A,D,A,A,F,B,,D,D,A,A,C,,
16092,,D,D,A,A,A,,,A,A,B,D,A,A,D,D
16093,D,A,F,D,A,A,A,B,D,A,D,,A,A,D,D
16095,A,A,A,,D,B,D,B,F,A,A,F,A,A,B,A
16096,D,A,F,D,A,B,B,,B,,,,A,F,,B
16099,,A,,F,D,B,B,D,D,D,A,B,F,,B,D
16100,A,C,,A,D,,A,B,F,A,A,A,D,,A,A
